timestamp_ms,U1_raw,M1_raw,L1_raw,L2_raw,U2_raw,U1_g,M1_g,L1_g,L2_g,U2_g
53950,3351,359,3755,3232,0,7200,0,17664,6000,5492
54000,3414,898,3742,3213,0,8016,448,16960,5824,6028
54050,3459,1156,3686,3156,0,8704,624,14416,5376,6518
54100,3503,1302,3579,2982,0,9472,752,11104,4288,7132
54150,3598,1415,3431,2729,0,11584,848,8272,3200,8692
54200,3694,1614,3312,2617,0,14736,1040,6768,2832,11059
54250,3746,1658,3194,2437,0,17168,1088,5664,2352,12850
54300,3802,1521,2949,2084,0,20768,944,4112,1664,15487
54350,3826,1317,2498,1202,0,22752,752,2496,672,16965
54400,3848,300,2032,0,0,24928,0,1568,0,18738
54450,3854,0,1389,0,0,25584,0,816,0,19170
54500,3859,0,862,0,0,26160,0,432,0,19582
54550,3844,0,320,0,0,24496,0,0,0,18373
54600,3816,0,0,0,0,21888,0,0,0,16467
54650,3797,0,0,0,0,20384,0,0,0,15300
54700,3716,0,0,0,0,15680,0,0,0,11718
54750,3577,0,279,0,0,11056,0,0,0,8370
54800,3378,0,280,0,0,7536,0,0,0,5753
54850,3129,0,710,0,0,5184,0,336,0,3920
54900,2893,0,1010,0,0,3856,0,528,0,2954
54950,2706,0,1194,0,0,3120,0,656,0,2419
55000,2561,0,1468,0,0,2672,0,896,0,2076
55050,2422,0,2003,0,0,2320,0,1536,0,1779
55100,2423,0,2171,0,0,2320,0,1808,0,1778
55150,2275,0,2320,1197,0,2000,0,2096,656,1533
55200,1909,0,2390,1666,0,1392,0,2240,1104,974
55250,1786,0,2544,1858,0,1232,0,2624,1328,969
55300,2127,0,2730,2114,0,1728,0,3200,1712,1209
55350,2276,0,2949,2482,0,2000,0,4112,2464,1449
55400,2430,0,3018,2582,0,2336,0,4480,2736,1835
55450,2512,0,3195,2671,0,2544,0,5680,3008,1962
55500,2703,0,3346,2806,0,3104,0,7152,3488,2423
55550,2763,0,3426,2894,0,3312,0,8192,3856,2467
55600,2853,0,3514,2984,0,3680,0,9680,4304,2686
55650,2878,0,3566,3030,0,3776,0,10784,4560,2817
55700,2924,0,3607,3097,0,4000,0,11824,4960,3007
55750,3010,0,3658,3144,0,4432,0,13392,5296,3329
55800,3055,0,3705,3197,0,4704,0,15200,5696,3601
55850,3044,0,3749,3261,0,4640,0,17344,6256,3457
55900,3097,0,3788,3299,0,4960,0,19744,6624,3743
55950,3152,0,3807,3318,0,5344,0,21152,6832,3945
56000,3177,0,3823,3328,0,5536,0,22496,6944,4181
56050,3323,0,3808,3305,0,6880,0,21232,6688,5160
56100,3421,995,3788,3242,0,8128,512,19744,6080,6048
56150,3497,1386,3706,3126,0,9360,816,15248,5168,7005
56200,3586,1615,3608,3028,0,11280,1040,11856,4544,8448
56250,3678,1756,3545,2900,0,14112,1200,10320,3888,10567
56300,3723,1803,3524,2826,0,16016,1264,9872,3568,12125
56350,3747,1807,3505,2769,0,17232,1264,9504,3344,12918
56400,3755,1803,3478,2704,0,17664,1264,9024,3104,13232
56450,3764,1774,3401,2608,0,18192,1216,7840,2800,13510
56500,3779,1640,3257,2468,0,19136,1072,6224,2432,14295
56550,3775,1285,3035,1853,0,18880,736,4576,1328,14143
56600,3766,647,2763,1271,0,18320,304,3312,720,13696
56650,3753,0,2641,703,0,17552,0,2912,336,13252
56700,3709,0,2436,388,0,15376,0,2352,160,11521
56750,3610,0,2157,0,0,11904,0,1776,0,9010
56800,3429,0,1947,0,0,8240,0,1456,0,6184
56850,3128,0,1642,0,0,5168,0,1072,0,3878
56900,2330,0,325,0,0,2112,0,0,0,1578
56950,0,0,0,0,0,0,0,0,0,0
57000,0,0,0,0,0,0,0,0,0,110
57050,0,0,0,0,0,0,0,0,0,0
57100,0,0,0,0,0,0,0,0,0,0
57150,0,0,0,0,0,0,0,0,0,0
57200,0,0,0,0,0,0,0,0,0,1
57250,0,0,0,0,0,0,0,0,0,44
57300,0,0,0,0,0,0,0,0,0,30
57350,0,0,0,0,0,0,0,0,0,0
57400,0,0,0,0,0,0,0,0,0,65
57450,0,0,0,0,0,0,0,0,0,66
57500,0,0,0,0,0,0,0,0,0,12
57550,0,0,0,0,0,0,0,0,0,62
57600,0,0,0,0,0,0,0,0,0,17
57650,0,0,0,0,0,0,0,0,0,0
57700,0,0,0,0,0,0,0,0,0,45
57750,0,0,0,0,0,0,0,0,0,7
57800,0,0,0,0,0,0,0,0,0,0
57850,0,0,0,0,0,0,0,0,0,94
57900,0,0,0,0,0,0,0,0,0,0
57950,0,0,0,0,0,0,0,0,0,0
58000,0,0,0,0,0,0,0,0,0,0
58050,0,0,0,0,0,0,0,0,0,0
58100,0,0,0,0,0,0,0,0,0,0
58150,0,0,0,0,0,0,0,0,0,0
58200,0,0,0,0,0,0,0,0,0,0
58250,0,0,0,0,0,0,0,0,0,0
58300,0,0,0,0,0,0,0,0,0,157
58350,0,0,0,0,0,0,0,0,0,115
58400,0,0,0,0,0,0,0,0,0,0
58450,0,0,0,0,0,0,0,0,0,0
58500,0,0,0,0,0,0,0,0,0,0
58550,0,0,0,0,0,0,0,0,0,0
58600,0,0,0,0,0,0,0,0,0,0
58650,0,0,0,0,0,0,0,0,0,0
58700,0,0,0,0,0,0,0,0,0,0
58750,0,0,0,0,0,0,0,0,0,0
58800,0,0,0,0,0,0,0,0,0,0
58850,0,0,0,0,0,0,0,0,0,10
58900,0,0,0,0,0,0,0,0,0,23
58950,0,0,0,0,0,0,0,0,0,27
59000,0,0,0,0,0,0,0,0,0,0
59050,0,0,0,0,0,0,0,0,0,55
59100,0,0,0,0,0,0,0,0,0,0
59150,0,0,0,0,0,0,0,0,0,41
59200,0,0,0,0,0,0,0,0,0,0
59250,0,0,0,0,0,0,0,0,0,0
59300,0,0,0,0,0,0,0,0,0,0
59350,0,0,0,0,0,0,0,0,0,23
59400,0,0,0,0,0,0,0,0,0,39
59450,0,0,0,0,0,0,0,0,0,0
59500,0,0,0,0,0,0,0,0,0,98
59550,0,0,0,0,0,0,0,0,0,64
59600,0,0,0,0,0,0,0,0,0,0
59650,0,0,0,0,0,0,0,0,0,48
59700,0,0,0,0,0,0,0,0,0,124
59750,0,0,0,0,0,0,0,0,0,125
59800,0,0,0,0,0,0,0,0,0,0
59850,0,0,0,0,0,0,0,0,0,0
59900,0,0,0,0,0,0,0,0,0,95
59950,0,0,0,0,0,0,0,0,0,0
